id,currency
tie-399f8ad5b5d848f78fed5334b3f9d628,CAD
tie-1f67b037878b4d1391cf765b75370ebd,USD
tie-c604c64d72484b339654d034ad2276af,EUR
tie-ba4f4b60eb5c461990cf7f036bade014,USD
tie-d29daa2554834b34bf002caa475b8b83,EUR
tie-960a05678fa84fe9867942b0259a5cb9,JPY
tie-d5ee02e7a4f24c8fa40155f68a66f64f,SLL
tie-a12d0a9bdc1f46b5acd47ef45d8e9119,EUR
tie-305effb5627545d8b9dea13e11b059fe,CAD
tie-1755fbe5aeb14b308ee68ae1bcf7db2b,INR
tie-17f8f0e403c94570b556f84381af5f97,HKD
tie-718e4150d1df48baac7f6c644d7131b3,EUR
tie-07313a08fa0e407cabbbdf059a163ea7,CAD
tie-920eff2d726a45318a370cf104ca9eed,EUR
tie-2a3fe54ecc0d4d9aaec923c630821ce7,EUR
tie-60c83dff90a24b8c89e3cf0c42fd2a07,EUR
tie-cb0d082a0fb744a6990f4b12be2b2fe5,EUR
tie-5f2a848562fb40d48895b16118284179,THB
tie-81e21d34b0b743e9b12ecd695f6833ba,CAD
tie-9c4dcacd67ba4968ab53f7af4e4b78e7,USD
tie-fd3326f650c54c25a781c39f70d98cc9,CNY
tie-6acbec11e09d4b86b2048ee708ca8e02,HKD
tie-e3994724aa424471a9cee646b47d6f06,BZD
tie-cff35cebb61342868389c99cd306880e,EUR
tie-be58172b168641cc8d1a152aec5fcd77,USD
tie-a0830b073c4d4b7dae969bc580e992be,AUD
tie-4dad63bf8f394b8ba94bcd0f4476a221,CAD
tie-5455c0cec03940fbb714c40385754f8b,CAD
tie-a12274745f444d138aeba34f30cd40b6,EUR
tie-96bfab05040e4b20acdab57cc33be7ad,USD
tie-83ceebd071ac4191b56d66aa7f29f211,USD
tie-972fc3771b7b449fbb0ffe052120b6db,USD
tie-36585a366e994111bdbf6fbd6da5ade7,CAD
tie-17ee6c0afcfd477c88e25261cf240e80,DKK
tie-467b4f310c75417baa86d7564f815c30,CRC
tie-eccfbe2a5ad141628cb05ff34b26fe24,EUR
tie-90e3c467a04b4f6ebd87a97504bcdd7a,USD
tie-fea35fe666c94fd98159e73438e54956,CAD
tie-766056e03545471d85748f2795792fc3,SGD
tie-8e08593f622248d285ea8ced5d3ea13e,KRW
tie-0e2839a277ad4f80b410bdd74b30c43a,CAD
tie-f136e89333b8454ebdd82cc10ffbe230,AUD
tie-3a204e62f88d40d28fb0c67d0751f6ee,USD
tie-d44b7586ff5c46c3b4774d6bfaca4123,MYR
tie-ee0c3b6e9ab64e32b0df95458d17185b,CAD
tie-d69565c5b907425996cb7fda46b07c59,NZD
tie-c80b03fd200b4776a474aa7fe643e917,EUR
tie-b769981160954c16a89f401d8b83c5b5,USD
tie-cedd1645226949119c24cc9b67b09132,GBP
tie-083369ae76114f0e8de0afe0ebe80b25,EUR
tie-e29af688b5704387a1f8e358d22b213b,CAD
tie-b4f68a4c7f184c21a8f915b10ed091a8,QAR
tie-3e3365396c214892babfc44b53d3120c,KWD
tie-b14c8a1d9ccf40b7986ad10cd0913ed0,SAR
tie-04a639a2ee284b3083eebca3826fd16e,DKK
tie-ab7436f4211841a680b826dd1cc8a366,EUR
tie-54e0c38aeac54cdeb231b19baae65cb3,EUR
tie-36b0bcac24a54cb2aa59dd739fd11b4b,EUR
tie-f86e23a76c53424ebc12c5576c0f1586,HKD
tie-5623dc539d174b1ca6c5cf2631cd1af0,CNY
tie-e6b7d7989588486a87d9b38570d89ccc,CAD
tie-d693399dea714a20bd43188910ce0a3a,EUR
tie-99a9349334a84001805a33c282988237,AUD
tie-dfa2524ccc1e4e79b8cd9d50ec6ae9aa,UZS
tie-ebb3a069d7bd4918bbd91857688e7ae5,CAD
tie-b5eb5644934b4ba3950206cedcbdf0ef,CAD
tie-edd0de3b90e34d49afac22c9ce7fa919,CAD
tie-584647b9285442c0b5f01bb1b08b22cd,EUR
tie-1e6fe8c568ca4df5ba1bc7395d62d2c5,EUR
tie-c1b7264a8d324391bb86b5a5b049c8c7,AUD
tie-9ff171c50c4d41d894838cb031e55fd5,THB
tie-7bc26587a1dd4a36972aee22260c510d,USD
tie-4db57113470c4a84b63ceac01aa911bc,SGD
tie-71a81bf424724ffdb70b73b2d517810c,EUR
tie-1f06f1aeb6fa4d0caf2528c2b281abdd,USD
tie-1db85a3711744644a06d76e5ee27c315,CHF
tie-294af05385684241bd4b168978ccb18f,CAD
tie-47948cdafeea41a680f3222943d9c1cf,CAD
tie-b7f2519bb88144e3921c9bd0e89241f1,USD
tie-8d9ec673cdb74a4d83cb5ec62d8e1558,EUR
tie-77e10662edfc42c9ac22fea5485e9d95,CAD
tie-edb72fa6fdc24d36b3754ff2226c89a4,CAD
tie-2faa337d17ae4082894c7d825fd0a236,CAD
tie-7b074c31b8c544ffb80c0ac1dfae93ee,CAD
tie-044b401b01d84391acfb8c2f599d3f24,USD
tie-fca555d68722449c82573704baea6b22,CAD
tie-b15f72788fcd4972a265b000806f284f,USD
tie-71252a4dbb5f43efb5c73c41cc93c39a,USD
tie-d75b3bf56b544902a7edc1aeb1c85ca7,QAR
tie-8064de71c4cc49e787ab1b13247911c2,BND
tie-767576e1634f4a04a35ec43e6dc4c738,VUV
tie-ba60073bab3a477bb51eebfaafd39bb4,EUR
tie-6257c523186c4d759e360f3480dd218e,USD
tie-3823a84515f64655a4212316dd2e21ac,HKD
tie-de76270ecebd47949b42055a15446379,AUD
tie-4685d7b49db04140bd10dbb43716dae5,USD
tie-eb558e39957b455ba6335b4314ebd367,EUR
tie-eeb656f2eeb844ef853bb8052216a83f,EUR
tie-c3814f6e34de4ba7ab43c3f5161dcd87,USD
tie-42f4c4da1d6f40c789c3f1607a2fc9c3,USD
tie-ab6cb1a549284da7810e01f5fc2fbfb2,AUD
tie-10feeffbbfe44ff3b9c6acc3c67eb01b,EUR
tie-8d05473bcfcd4e3483cb0b9ea379500f,SGD
tie-8bfd82c50bbc47b493ceff8bdd7ca785,USD
tie-16f37d74fa544207a2c48a39f8a9ecfa,EUR
tie-10637b58fddc48038604f77f1134369b,CAD
tie-86924a55fd4241e4a9eccfc0a65d737d,CAD
tie-3d00e5c21118461e91894457ac6cec0b,XCD
tie-cfe4543ca1114cf9b96733a59863e1ad,CAD
tie-73f3f15496094c06ac82eeb859e5d382,CNY
tie-b967a1d6f0a242d2833bbce296638a13,USD
tie-0d8077bfec8a4ee695e8a53622312c67,USD
tie-616d8ec8c4284e1c8e1b6a7a3b04e083,ISK
tie-07fced029f0c4dafaf1788540870afa4,CAD
tie-065338a0c8c0450c9c517370ad941d9d,SAR
tie-ee8005d7fab84c718a98b4acd4199ce2,CAD
tie-ab0191fd639e412ba167ceeae0d1079a,AUD
tie-aa5edc74e6114ca399a1eee7fd266064,RUB
tie-2a80a9b30a1d4a0094ff52ab19609566,NIO
tie-90661a725a604acd8d9aab4c89b43c0a,CAD
tie-4f6b6507fcaf42e8a55e0cf0e99e89fe,USD
tie-b8505f3480894b86ba3cf9ae20d27876,EUR
tie-42bd9804c0d54736918fa57e7fc2b5dd,USD
tie-03559680f7274c1f9e089dee421d4b05,CHF
tie-1d187f64c57a47f6a06e6b8b4cee5c7b,CAD
tie-9f7616f0af114c13a3c1658abf4b4a5f,TRY
tie-26701e377bb8412d99acc1e68150dfeb,AED
tie-780506ee7f3c419b9a4c11d014b6ed18,CRC
tie-de31fa51e82149069ae29131367d2b4e,USD
tie-bc13c8e1bcab414087e6fdad3a1c0de5,THB
tie-30adf277e280471fa4205da5fce93b87,EUR
tie-bab315f01c1e4ce5ad0fc075cdf4643b,CAD
tie-c5635170cecf45149ca9146cab77a807,JPY
tie-b34144be0fff4a729fabdee76fe1db5a,USD
tie-5fff6efa89c84d86bc8ade6f487d3123,NZD
tie-c3f565786a6a4f3d914b482b41a4d878,CRC
tie-25ebefc25341473997e0cc4359590491,USD
tie-6622a73099ce4d93a347ea269129d36d,CAD
tie-6b2ffa97a49245c9814bd4fc64ade409,AUD
tie-5df5a5d1f1cc43e9a3c0d231bf674178,EUR
tie-a25f87067ada46838baf7ca3618e7799,CAD
tie-19e334acb3e24829a368f14da942cac2,BGN
tie-6c4eacd1c65645539e37318535568e95,SGD
tie-d9d1023941e74916b785349087cc2105,EUR
tie-cfd8c2d4bbfa4f28b92f12f97cfc2e5e,USD
tie-ed787bbdc49e4577854d6cb465123d89,EUR
tie-f4e530b79d004fb18d859bdb94c26891,GBP
tie-76efbc2ef07c478cab3df3b77f3a4f22,JPY
tie-b48a993aa55f49758457d7dfa4ec5f54,USD
tie-0214be36f1d64d3b807464ae01e145d2,NOK
tie-7316bd4a46ed4f83922ce6e559b7a9dc,FJD
tie-bd801b2f9f164c08b0f8522314abd5df,EUR
tie-a9ff151dc7a4446395ad50d363291639,USD
tie-f5f860c9214047e59b36ac6399c5c76b,USD
tie-29102159fe964c19bc5af6734a3938c2,AWG
tie-0d613dfecb5f4f8ca6e479fb3cd626f0,CAD
tie-374e6d44d9bf489db13494145f094d9a,USD
tie-8684afdc11be4d7794ad361eb9c16c83,WST
tie-ed300f41e5c54f9ca10984aaca3daf65,XOF
tie-155c886a594c4d4e8da5007cf08cac0f,AED
tie-23757b897c7a4d19b7efe0b9fbf5b7f9,USD
tie-381dc3be9f3349519aa1306b482cab08,ALL
tie-69fb291e0fec42a3b7aff683c8e98cd2,BSD
tie-93df8066ed3e4dc8aa2f36a4165d232a,EUR
tie-42a6ec0059f241c9b51db00dce3ac9c8,MXN
tie-4a25c264462b4bb8a38e684b19fe4a74,USD
tie-043337acddd5440bafc3cfc58379c76b,EUR
tie-d4cff52ee3cb4a7e8e46ef98792d511d,USD
tie-0ed1ea1c03db4e56b80e4e44f03c264c,USD
tie-7040d46092694a94a5150949ac82438b,EUR
tie-bcc3ec56a0c9472f81b395a7340cb785,XAF
tie-cc769ee473c64c45b17d51958211c445,USD
tie-c8829d2b51dc49f687bf9d2f3f105cad,CAD
tie-4329a6b6a3d2421eaf119fb235855e45,USD
tie-cbc86c4d3eaf49d1a7236fba600bddd0,CAD
tie-6c676bd9cba24cff8e1026fd82805c60,BDT
tie-dfdb35cacd1f4959a26b2818333b8255,USD
tie-df80e2f3c000484c952e52c344d65a7a,CAD
tie-f2f2e5e0108d45938d961cb933afbfff,GBP
tie-e53bfc15b8d543beab79c731457b08eb,USD
tie-7a85ba9ca1a24c34accf5e928084111a,HKD
tie-b4349ee28de3455da30f64960676d4b2,USD
tie-50fd86490a90404fb365a8822e2a6c67,TWD
tie-7ebf026ecceb48bc8ec6b9a435cf9cac,CAD
tie-6e95d7e896504a5ba001e4e3b4c7e074,EUR
tie-8c527648dfbb440881eaf21679ec359c,AUD
tie-25e8a6ac3ff04d7ab8c22ed3495183a2,ZAR
tie-56733e1fc92a4ba18c75784e620f0931,GBP
tie-6bd5113182864c299f16b8fa63be220b,CAD
tie-03f18502a8db48b68ec8a2d7d6458ceb,GBP
tie-8c607fc866e74f27873c38d7e4cf8f80,AUD
tie-cd16fb405c7a454f92d5ca1e926b668a,CAD
tie-9297026ffb3549aa963a747416f9c055,EUR
tie-c02a4ba4ab214ff9be3d3f268abdd4c5,USD
tie-3a91e862e7de4949b28e48f5f720b950,XAF
tie-0ffdd2c760bf4d1ba4648dd4840f502d,AUD
tie-8ca5df5d4477495aa2280bbf4f18167c,AED
tie-d77cb0c04fd04e3b80376412a16554ca,CAD
tie-bb7f6c8eb4bc462292df5e5c3f6c9139,USD
tie-8b8b55d133bb4d7692c17a2529e7d599,USD
tie-3eff14b5f11f4902a99f1f4a18ef51cc,USD
tie-d11c7b0eb52e4e478dfb929b10132722,USD
tie-6a920faa9aff490b85126b3222fa0b4e,JPY
tie-f5ed880fa56c40d99982718534d717eb,DOP
tie-eca7bc593bc74b50ad45652be6beea76,JPY
tie-122cb1dabe4249a88950158498c7f577,EUR
tie-0f08f0a5c96549988f072777e1dc0a45,CAD
tie-5b56585086d741eaad1653289e921f2f,USD
tie-e478743936114198bb44216c58c21d7c,USD
tie-d8a0185bca8a45d79244a9591a187df2,TWD
tie-25f687684fa3475084d9d1542cf7565a,DKK
tie-77c36e51b4a948bfb6d0214a0f319592,NZD
tie-9b48ce66dfab417390b780388c7b98d2,USD
tie-65bedfd24c894b2f99c8787ebf78dd02,CAD
tie-5e82524fcbd944f1a0a4caabe5166f5d,YER
tie-d6e9bb65c6074efbadc5ecb6e9a5b83c,BWP
tie-78b1f79c13484220b247076696f3ed92,EUR
tie-48a42bb337e4437283b5bb11d550b5c6,XCD
tie-2b17d093bda24aac8e576728e1c83458,KWD
tie-733c17878f634b1fa8e2463a43cb7f3f,KWD
tie-e713eefb35334fd18f7fa88ace70d110,DKK
tie-5f29c4faf07246f898a7865884ebefef,EUR
tie-773ee96aa1f54f23b7fcaf29d9e32f1c,VEF
tie-78c85fda9b894e27b61d5f1faffed069,CAD
tie-a0d2c861571c421484f5a189e46be2dd,CAD
tie-b5697ed3805a4e1e9476615e11d5c8c0,EGP
tie-67d1a0aba6fb48668d6a4c54a8740e27,CHF
tie-7727104f01424b39b69f71ac506ecf17,MUR
tie-b83c5aaac1d04e75a40d40647ace4a44,ILS
tie-751087075449494b95e42b37f1dff357,CAD
tie-f1cd718c4df74ada8ba45c683f3b983b,CAD
tie-aaafa5387faa4140b7820464d7f76cfc,GBP
tie-8b95c8a1ca6f41bfa96d3d3970f7751d,EUR
tie-8c2fcf0da3994819b6c863ec29c79c3d,AUD
tie-93ce3647479f4c56aac1010aa5ee7426,CAD
tie-20f6b1055dce42598abd8167acb8f88b,EUR
tie-0732457017f04c4bb6c2929f0b65f7b5,EUR
tie-a49c294699c9462f982824e919a094f6,USD
tie-31f65ad0b40445849995c154d83d21e4,GBP
tie-26a1f88e936247d5856897509884c4f4,CAD
tie-df74a2c8dc614e2c9f92f5360cf8bc12,MXN
tie-80922c53454c4dd8b05f4c83d86208eb,USD
tie-01a650960b61434aaceadeffcfa8a946,EUR
tie-f52f45ea7de34b8c943c426d4c8e93a2,CAD
tie-0cb021ff984c4677b83bd6f86cb78ed5,USD
tie-d8106577ab2e4a02a81e851b8eb3496a,XCD
tie-f8a89e0cb0ae40d7805cc8254c224ae0,USD
tie-5e0f769afd8341b983059e4a71ac72eb,USD
tie-54f514afd5504905bcccfd55df89f5f4,CAD
tie-628942a72dd049bbbf22423dc8ce9753,GBP
tie-6f726b3af53e4bac82f4e0663a32d20f,AUD
tie-b5294eb9f96d4913aa4ac9017a107861,EUR
tie-665c2264afe3495d987cf015a77c5fbd,EUR
tie-16cbec5ee2ed4c0f8d101b5dbca6ba1f,EUR
tie-40304f60a368481dad9ad7190c345abb,USD
tie-182277b7dce34d2a912eb79e5f083a11,USD
tie-392e96f7b4f94b0c8874ab1d0a01dbcd,CAD
tie-2057bb468c9d411ba6f467f1c83895bb,XOF
tie-cf1052235b804e2f9ede5342a2bc900c,CAD
tie-b41d13ccc88d4b83813adc17b884dc54,CNY
tie-e02e99d55d104b3a93256023c88fc44c,EUR
tie-2cd4fef8e0c14f3ba4ec0ecc5b6f25ea,AMD
tie-7bd8ebd495094f1a9e4a93236cfdf404,CAD
tie-06db1eeb47b5489eb333935eef721b8e,CAD
tie-4c59342325a64fcc9b0b7beb1521caee,PKR
tie-3887c79ddcdb4c2cbcf558ae563fd526,TWD
tie-1cb25b0dd4534da1841628201418e25d,PLN
tie-c4f44006218547d7a39eeb3c04f19273,JMD
tie-02a9128d58594529a5beb85b8778195d,USD
tie-03b811f6b7924824af80485b4c5fd3ec,CAD
tie-a771ffc02d804d81a5beb7de64bae6aa,USD
tie-0bc0715cf4b54316839d26057b70fc6a,EUR
tie-e80b03ea7de64761a82644218e1626f8,EUR
tie-07ba117ae54245eb8d39b9953050cb22,CAD
tie-175e638b512b4108845c7b20aa092b10,BZD
tie-b54bfe784a5c4e75868fde5a33612db1,EUR
tie-db1bdc461a674c08acbcaf02ab784a59,AUD
tie-58b6ee55ac364ddbb6cc1823d11d24b2,BHD
tie-ce2e78ca203f4941b533a8a3cc739b82,EUR
tie-c7ff135d33fa488c896e0eab976a49e6,BND
tie-ba533c86769b4aa7a8e30cb4b6560438,CHF
tie-89d403425f4f4fccacf7e92cb2b25a06,CAD
tie-cdc25e3759404685ae9edbfee880638e,SLL
tie-6113fffc360e4becbb25cfa933d3a075,USD
tie-66c40bdc7e7b4678bbf3b2600b98cfac,CAD
tie-47f4edc21cf9471ba35e0626ec5b70fd,USD
tie-564d501932ce425f82ebdca1cdd44646,HKD
tie-457fcae3207244dba9d974366d3f06a2,KRW
tie-75390ead07ba4ca4b9e5bec29197071c,EUR
tie-bcebd59093af452bb81c75eb0c88493b,CAD
tie-f6aed51f0d054fe98b5e60fb43724e4b,AUD
tie-82a64a9fd0fd42e9a27c9dea5092a781,CAD
tie-3600866bd17946c2b2163c6975f52fce,EUR
tie-7feca0fb631b4cf8a021387bc3c55ef0,SGD
tie-105435611b07487297816940c0a48f2e,GBP
tie-31bbe0bfa137409fb79e87201b61d781,CNY
tie-c23bfc233eac4e068ca7abc6a960b3b6,BRL
tie-27ec4476685f44c99bd82c9ee1dc4742,EUR
tie-45904c4336d244a1bd7bb98b9a842a5b,NGN
tie-c07f4e7663064f66974eaa730919cb1d,AED
tie-a980df2c783b47d28470ab0b26f93034,EUR
tie-72990fedc3de462cbac3afb955996f58,CNY
tie-da892acc71a34c8291eeba30559d43fc,BRL
tie-36d3fc7b18f94be5885f03f630835c87,USD
tie-0fb125248e1d47b4aeee9df5dca4d480,SLL
tie-d481a9f74dd74047bbb671fbfdb4c3e4,PLN
tie-7db5afcfc2b642cebd627366ca5d6829,BOB
tie-f16a9ac398b440e086a1630b6281fe83,GBP
tie-481e97cd7630447299fa5a9674fee277,AUD
tie-9ca22cf409e4447fb2ffa0caaa508f66,HKD
tie-49e75dd00e2a4c12a355430779912e9c,GBP
tie-ea5d5302af86404eaa113d733b24621e,USD
tie-c22bb86cfafa4abab9129687bada3d9e,EUR
tie-a38bb461bc1a4adb99ad2e74affbb336,CAD
tie-8d781457123a4489b696be1aaf383a6d,BZD
tie-0f06b96fa4b94676bd9d04c63a2c9b95,EUR
tie-a498aaf338ae4962a6fd92b52c6c3c68,USD
tie-2afafa633c274a78a7f06c386ab8daf4,USD
tie-9dfe6982f40049f3b2246fe1c4243e3d,EUR
tie-f9dc58ef2023401897f4f6319979adc6,EUR
tie-8d1b349bbf4f440d861bf27d653d9026,USD
tie-3d473021b9bf4227b8dfc913ba88bff5,AUD
tie-152de48dafaf4f1bad4104cf72721a7c,USD
tie-b2ff6cac1673418d8e354cc05052466d,EUR
tie-2485d5eaee3f440aa3f5d1532494d8ed,CAD
tie-8e4bcaced31446638965f6444c51131b,AED
tie-7be83feeeb544ce2958ba58a435197e4,EUR
tie-84e7a539a91445e291a73a5c25fd513d,XCD
tie-bc38f1d3587b408ab6e3d6c53544e0f3,NZD
tie-6a3724af2b5a4418aa55514f36f55a3a,CAD
tie-2d92278fd69c40ba8cff57617ffd5f94,AUD
tie-f0f4be1cbe4e4c1aa01d68d36e0183df,CAD
tie-86fbb677e69d4a8ab9c1a0968ed13825,USD
tie-d089fdc92d1346119f1db07f23447afc,MXN
tie-4b5183dd17914555a9c77da380be0826,HNL
tie-b2397900dc184484bdf64b7e95f6da19,CAD
tie-0c17207d88474206b4b198959d60d760,GBP
tie-9f65e90f8fde4d74800bedda0067bd34,LBP
tie-7828abd00642460392e2ad4662616ee1,USD
tie-aadb62fc15aa4eeb876f08f5d6f29286,EUR
tie-71487a9b9bc94f9db138d48f664d5c1a,PHP
tie-ea86054ded944ce8b280e4dd558a4895,CAD
tie-0d2772ab17504d6c9a93db2b18b2047b,CAD
tie-8aff5b406e8f4192bedcd78c397a5fd1,USD
tie-8293f2397f6d499ebe912673b8d96b28,CAD
tie-c5d09ad986a546f18e9d5d83dd0027a2,CAD
tie-322619bbf4844da1aa06ad678734b43f,EUR
tie-6639e89fc9a947d3bde975c3b0c13829,USD
tie-e591a19e80bd402fabf7c268b4149142,EUR
tie-cd4d70faa4744121ae8ee7465608caac,CAD
tie-dba240e3f55f4d078579728fe00c9315,USD
tie-dbd77d7ac5d449bcb42be7f2161b60f0,GBP
tie-849a9374741348878ee6e3c6f9e0ce35,USD
tie-7b1f664a4f2a4a30b5efdb8a4b7ca5d9,CAD
tie-fb8a6b13c06d439fbbf17a785c99bb15,BND
tie-214ab493b7ed4d1f9a13cbb3400a6f31,CAD
tie-434f5a6456254ad099f6f63cc12b819d,EUR
tie-df288dc7678548a89cef6b72607115a0,CZK
tie-a140369a643e413f917ad450c9dceb7c,EUR
tie-668f778bb1ba495699d6afb1bc750131,RUB
tie-65231df4a8c5440e90446526f0abd5b0,AUD
tie-4769d6ddf9e2431dae8d247dd5a0c656,XCD
tie-291735f614684094b2b2315579a673d6,USD
tie-8520f6d51f3e49d0b441eadbadece886,USD
tie-77020d6dcc3948459610d924e7f2c4f3,USD
tie-8111cc197b8041efb2bb0a33ef887ecc,THB
tie-f77cf876fc0b4faeb43423661c3fed57,GBP
tie-70f28fb99718477ba1a6738ce4529e6c,EUR
tie-408067a9f4614a349c868f3c1fe4d3b2,SGD
tie-f4be1b16bc3744fb9be48e547567977a,CHF
tie-8f95a97f6cd84f1d916ebb011e68014b,CAD
tie-c713fd38e1f946918e25f0f2112c20c0,GBP
tie-7b8551a17bf34f0db14943c9b356ae6a,CAD
tie-9f94fce88a104b999c3aa013131313d0,USD
tie-cbd52e2684994806820d90a830b3cad0,USD
tie-9d3ff0843fae46a8a25e6c6ff9ace3b1,KRW
tie-99ad154a0fe84ae28e9612e56ec33235,MYR
tie-c19a31c563894103994bb7a0031cc605,SEK
tie-337af7c98be942f29b028bdcffcb767b,RUB
tie-4b329d1988214f52904f0c7f52a2141f,CAD
tie-fc1a9eba9edf4232b116c9d40d5b05ee,GBP
tie-d5c3b995120d4dfaa6097fc8bdfd1342,PGK
tie-779d055ff89548c1a1fda175aa2211f4,USD
tie-579203f6c5334787864921e6c550e957,KRW
tie-e4efcf07c50f4c0d94a0c1df56c95773,EUR
tie-f76ddf33b488412eaa77f8b2693d3e51,CAD
tie-9d19b14908a34bccbb8803c01bc16e45,USD
tie-b2dc68608cfd4add9f24dcd5510af95e,CAD
tie-cb3b949e17154804b2190636c8b1a357,CAD
tie-334ae7284e14414f9090818b596a2746,NZD
tie-c6d5473d29104f66a6ebb0bbae95cffc,WST
tie-f139c7949c95484f870859b4e1fd6d2e,CRC
tie-53a9cf83b19f4072a103a141cd978cd4,USD
tie-1839a199e1c141cc9361c61a1672a554,EUR
tie-3585b6b9a7674a708b01487a7fb4eaf2,USD
tie-41385ad0c9da4b4e85b669c8e6eb8838,USD
tie-bf3e7365235d4c23bf656a22614bf79f,XAF
tie-65cbb457c9eb4ef59c4374ee4ed4a297,CAD
tie-04d24cf49a7e49f8b6543009ecd83420,XOF
tie-d142dc4df5a045fc86e7a607b2ab26fd,CAD
tie-4a98ba022b2a4c80af61c13e4fae2e5b,CAD
tie-64a32090723140d8a18cd173a410be8a,CAD
tie-9bcf99a56a6a4a9a92ef9345cdf6e39a,EUR
tie-27d6cd4e7aa0420a85e637f84403f622,EUR
tie-6c81674293b94220a172e8d63bde1c5a,HKD
tie-3379922ac9274efbb87e2059a961807c,USD
tie-3461ab1616174d30b66d68a6b3ad4788,EUR
tie-589ceaca6d79430eb89f894622d42a36,USD
tie-b327a3c120b344eda97a9dfe287460ce,USD
tie-b8937459ed5b45689d6efcbcaed0d2da,CAD
tie-ded52673ca414fa78d72f59cd92cd76f,NZD
tie-16d1c2d5e48c4297ad626a930296fdf9,USD
tie-4a20da35ccda4e1196d8e30ca447fede,AUD
tie-590f09c47d894416b793e6549ddcd093,USD
tie-9c02fe6157be4f92916b737daf10efbd,USD
tie-061bc2221f1842a1a9c71efc17dddefc,AUD
tie-58268a5f9d974e25ad769247b34c0be8,USD
tie-460389e6c1ea425d98a61b180c0e689f,EUR
tie-81ae39d668c94e9a994edd0dbd73da59,USD
tie-d47277f1bbb349ddbc62921b5a1d33f2,USD
tie-0968f43887cb48dbb7329972e1f4f6cf,TWD
tie-8e6ad614272d4a02b096bfe38359265a,EUR
tie-8b72ed2c72894e7990552c1c5d8a9a5c,SOS
tie-c039b8cf9cf340839a1fb9fbbaa0f30f,SAR
tie-8cd6852576584fceb34651b5ca88d04b,CAD
tie-94f9267eed5a45dbb30a8fa02067bcff,EUR
tie-b65f8be3dfa8451288f24eb1ef576857,USD
tie-46f3c408ebf144828b975cf3db82b19a,CAD
tie-481895944466488ea03e5d2fd6152e4b,BAM
tie-a24a6331bb1042aab76645585da61690,CAD
tie-1eee0fcfe4894fd3ae773d3fcdc22947,CAD
tie-a6888d67aa354a76b62374a805e6809b,CAD
tie-52f67acf0d644ee3a88baaf899ddf109,CAD
tie-33275762a52949808e54ce80a491351c,CAD
tie-f65ad49e97634ff5b9f062322bbbaf42,USD
tie-702b33017fd5450ca0d1a07515b7f775,EUR
tie-7b135635658c4d0f918a3bf74d88ac3c,CAD
tie-cddee13d19424beca1b25ed97e8ceb55,EUR
tie-4bdc64ec16bd4863b5368c7d4300b705,EUR
tie-6edb3ccdc49a4e9e9303ffc332eda5be,CAD
tie-e0fe1432d8354fee93f89dfc62347dc4,USD
tie-631a0aa06b084df4be9a8dd3cac8e1c7,USD
tie-6179f641958f49e59490bfcb794d3ea5,EUR
tie-06713dcd43af48879fe416b1b48d83b0,USD
tie-ddcb88156b804e61a02897567e5408a9,OMR
tie-d9aa62912a0a4982a6b17bd7b2653aad,CAD
tie-8354bc061d8e463381741649674699e7,AUD
tie-c13716f98ade4224bbfa2192f35129aa,AED
tie-05318a9d3a07435ab4075120680f4305,CAD
tie-b0c02f77e11d4d6ca9b29f8cbb97f21c,USD
tie-c6edaa771ae747e7ab9ca292d3e34ae9,MXN
tie-a78a3c4b757d4b2f825ceb1470ee64c5,EUR
tie-92a14b21498c491199490da4625e0e32,CAD
tie-5d86b2f8bb4c4ae5bc8d337d9a2286f1,PGK
tie-90560be6fa9b4ad7b0a3c22e016ef277,USD
tie-bdd3f61ab849485dbc20aec07049cba5,JPY
tie-4a1786d252fc4df5aed792f395f4339e,CAD
tie-733461adb1fc4a5db71e0b5418552e32,EUR
tie-788ed16658cc4ce2b22e15ea24bb0357,CAD
tie-f048cf4c08a844b7b09059f535afd124,EUR
tie-0ba3dc55621a45b5bee4cde2bdae8432,USD
tie-58025509850b400a8aafd2b6536bab1a,CAD
tie-2fcd1e6cbf894f0195ceac5e2a9ba0bf,CAD
tie-1a870603340c4add920bf64e7d184512,EUR
tie-d5676675a1f54f18918cf75d6a8c4990,EUR
tie-aaa37fa303df49238bdc78b0ba66c71f,CAD
tie-27b37f9c8719401e9e52a1191d080f2d,AUD
tie-94b61431c63f4e4db3e42974d012c4a9,EUR
tie-2f91e92392f240debb26a472746512bb,USD
tie-8bb86fe523284250abd86c2517713930,USD
tie-9232262988524fb79504d4d5ba78c1f2,EUR
tie-afe0ab5573964f90a465d961036bdd09,CAD
tie-72674a9715094ea38d463a831019fca8,EUR
tie-ee87a83c1ffa4e10bd9295498055fdfc,EUR
tie-8923defc7ce54779acb96e8bf78cdf16,NAD
tie-e8e45c0cf0e041d9b1c6fd7c7c9b3502,CAD
tie-d4d38e838c2a45dca866c6bcbe5ea31b,HUF
tie-f059f5eede6e48ecb4efdda98e715d17,EUR
tie-a1658030ff624c6e9a23be322b68d7fd,EUR
tie-fe7e898c671445df8d22a6b2c1af6247,SOS
tie-679f4d3e4b6044a78ab8f1fd601b3847,CAD
tie-7293a4a23fdd417dbb957dc486bac042,EUR
tie-51211d7c455446ed8702c45908f2886e,KRW
tie-53e5fc228bb84588aca75103360b4405,USD
tie-d9570deca96245e3a378e72f6aa4ff99,CAD
